n,latency,throughput,is_vm
15,0.35664364,1115156.749326554,true
15,0.380337053,998933.2223520043,true
15,0.39431698,731677.287668957,true
15,0.366135434,231126.73875134395,true
15,0.361290589,495478.16530939634,true
15,0.44471894,1012531.1636872352,true
15,0.381529794,1079232.5141632173,true
15,0.393400231,875869.3769341375,true
15,0.360705104,993358.1446305292,true
15,0.40186523,684362.2700986757,true
15,0.362483735,1164062.61984299,true
15,0.355192906,1053942.294389106,true
15,0.390927393,1085422.7124565046,true
15,0.33244127,1134762.3785723734,true
15,0.354789558,1191321.527596634,true
15,0.381650445,1289299.79193459,true
15,0.434266378,1140481.5456444067,true
15,0.447220998,1366480.7061650928,true
15,0.383365483,976928.0588791027,true
15,0.420679648,1054345.554942198,true
15,0.288228887,1200163.9960533888,true
15,0.420896414,995269.8200190982,true
15,0.407651646,347187.9448180571,true
15,0.390259218,1192452.6751010683,true
15,0.461418776,70856.11751356008,true
15,0.461047599,1321850.9397000142,true
15,0.422463175,1328640.1068838104,true
15,0.368777049,187014.92707081352,true
15,0.39916193,252720.3947920385,true
15,0.348416296,237467.56786391002,true
15,0.385528787,1073722.7977526379,true
15,0.438030103,167334.1089674968,true
15,0.345794362,980700.626843163,true
15,0.394164066,1081427.7257679068,true
15,0.341744974,1258382.3058564207,true
15,0.420735497,1216462.5048399547,true
15,0.448946267,105259.44586156725,true
15,0.387511444,1217960.628944251,true
15,0.304544565,936461.135676274,true
15,0.342539594,1375996.429243934,true
15,0.341259564,1147522.6770953776,true
15,0.367336369,1015084.2653707063,true
15,0.394178628,1182838.116044033,true
15,0.354815489,1206268.930107323,true
15,0.421468017,1062036.8391673588,true
15,0.48292434,465138.53843711095,true
15,0.384902814,236649.82530732994,true
15,0.335921259,1037371.123857275,true
15,0.579087999,852066.1199854203,true
15,0.406491226,1143986.965622409,true
15,0.326488937,1184646.3113248104,true
15,0.52726119,1207669.5894351865,true
15,0.48867802,235800.99734380274,true
15,0.415037148,262472.49892177415,true
15,0.296650076,214616.85452621288,true
15,0.359480761,1122247.6350607679,true
15,0.474744355,215992.34469707045,true
15,0.520166765,1147982.041906872,true
15,0.38170863,1002926.9403560924,true
15,0.389052463,1001898.1730211623,true
15,0.400847499,1169517.8480397386,true
15,0.421569785,1123269.265804336,true
15,0.460714442,1264769.5337340254,true
15,0.355943567,777595.7826168522,true
15,0.470937498,1123615.981885465,true
15,0.473951261,990598.601714594,true
15,0.35258434,942017.9140963695,true
15,0.392667423,1121820.1119090898,true
15,0.435290855,1050103.1741005066,true
15,0.406795665,905284.2353904194,true
15,0.353698505,1004135.6341424437,true
15,0.435173533,1139041.588584875,true
15,0.460349888,1061669.948175655,true
15,0.341239042,1016319.8404383002,true
15,0.408123451,1039563.4781802318,true
15,0.446380217,999766.9068539521,true
15,0.434580265,997755.1772772763,true
15,0.368161062,1013165.5028700365,true
15,0.447575167,1087018.2038360229,true
15,0.285166568,1251873.36853553,true
15,0.436873494,1099829.1446361728,true
15,0.406984378,1034703.2006574272,true
15,0.421565072,1122436.614758477,true
15,0.393872445,95523.58009015529,true
15,0.309116852,1149819.834363004,true
15,0.420987625,1257549.7602178308,true
15,0.408525792,1064971.923712817,true
15,0.420703985,1038166.4286548668,true
15,0.38035741,1118180.8959389008,true
15,0.502259397,1106635.2119770125,true
15,0.328598566,1199131.1313404136,true
15,0.328869051,1161612.5042022348,true
15,0.406515122,1037762.346636819,true
15,0.421072756,1052351.9773336293,true
15,0.408027335,898026.0268242605,true
15,0.419674237,896008.9228501349,true
15,0.474297496,205063.6482018267,true
15,0.400121497,1049388.822759132,true
15,0.434343563,721562.7300598351,true
15,0.34991386,1155163.0460238503,true
